ano,id_municipio,nome_municipio,produto,area_colhida_ha,producao_total,produtividade_media,valor_total_producao
2018,2210607,São Raimundo Nonato,Castanha de caju,1924,186.0,97.0,391.0
2018,2210953,Tamboril do Piauí,Castanha de caju,4,2.0,500.0,4.0
2018,2210979,Tanque do Piauí,Castanha de caju,165,40.0,242.0,72.0
2018,2211001,Teresina,Castanha de caju,328,115.0,351.0,230.0
2018,2211100,União,Castanha de caju,132,42.0,318.0,107.0
2018,2211209,Uruçuí,Castanha de caju,250,80.0,320.0,160.0
2018,2211308,Valença do Piauí,Castanha de caju,845,252.0,298.0,554.0
2018,2211506,Vera Mendes,Castanha de caju,20,2.0,100.0,5.0
2018,2211605,Vila Nova do Piauí,Castanha de caju,80,16.0,200.0,48.0
2018,2211407,Várzea Grande,Castanha de caju,70,28.0,400.0,59.0
2018,2211704,Wall Ferraz,Castanha de caju,74,22.0,297.0,44.0
2018,2200202,Água Branca,Castanha de caju,72,15.0,208.0,33.0
2019,2200103,Agricolândia,Castanha de caju,120,30.0,250.0,66.0
2019,2200251,Alagoinha do Piauí,Castanha de caju,800,200.0,250.0,640.0
2019,2200277,Alegrete do Piauí,Castanha de caju,10,1.0,100.0,3.0
2019,2200301,Alto Longá,Castanha de caju,344,103.0,299.0,258.0
2019,2200400,Altos,Castanha de caju,43,12.0,279.0,30.0
2019,2200459,Alvorada do Gurguéia,Castanha de caju,10,3.0,300.0,6.0
2019,2200509,Amarante,Castanha de caju,470,117.0,249.0,234.0
2019,2200608,Angical do Piauí,Castanha de caju,54,13.0,241.0,29.0
2019,2200806,Antônio Almeida,Castanha de caju,62,19.0,306.0,42.0
2019,2200707,Anísio de Abreu,Castanha de caju,20,3.0,150.0,6.0
2019,2200905,Aroazes,Castanha de caju,30,12.0,400.0,30.0
2019,2200954,Aroeiras do Itaim,Castanha de caju,13,2.0,154.0,4.0
2019,2201002,Arraial,Castanha de caju,60,20.0,333.0,46.0
2019,2201051,Assunção do Piauí,Castanha de caju,28,3.0,107.0,8.0
2019,2201150,Baixa Grande do Ribeiro,Castanha de caju,20,4.0,200.0,12.0
2019,2201176,Barra D'Alcântara,Castanha de caju,17,6.0,353.0,11.0
2019,2201200,Barras,Castanha de caju,450,126.0,280.0,252.0
2019,2201309,Barreiras do Piauí,Castanha de caju,10,2.0,200.0,4.0
2019,2201408,Barro Duro,Castanha de caju,260,130.0,500.0,390.0
2019,2201507,Batalha,Castanha de caju,741,296.0,399.0,592.0
2019,2201572,Belém do Piauí,Castanha de caju,74,30.0,405.0,84.0
2019,2201606,Beneditinos,Castanha de caju,150,26.0,173.0,68.0
2019,2201770,Boa Hora,Castanha de caju,85,17.0,200.0,34.0
2019,2201804,Bocaina,Castanha de caju,67,20.0,299.0,52.0
2019,2201903,Bom Jesus,Castanha de caju,20,6.0,300.0,13.0
2019,2201919,Bom Princípio do Piauí,Castanha de caju,1479,518.0,350.0,1036.0
2019,2201945,Boqueirão do Piauí,Castanha de caju,163,29.0,178.0,73.0
2019,2201960,Brasileira,Castanha de caju,95,33.0,347.0,66.0
2019,2201988,Brejo do Piauí,Castanha de caju,4,2.0,500.0,5.0
2019,2202000,Buriti dos Lopes,Castanha de caju,86,30.0,349.0,75.0
2019,2202026,Buriti dos Montes,Castanha de caju,9,1.0,111.0,3.0
2019,2202059,Cabeceiras do Piauí,Castanha de caju,160,64.0,400.0,134.0
2019,2202083,Cajueiro da Praia,Castanha de caju,171,61.0,357.0,122.0
2019,2202133,Campo Grande do Piauí,Castanha de caju,1200,240.0,200.0,648.0
2019,2202174,Campo Largo do Piauí,Castanha de caju,10,3.0,300.0,6.0
2019,2202208,Campo Maior,Castanha de caju,201,42.0,209.0,118.0
2019,2202251,Canavieira,Castanha de caju,134,38.0,284.0,72.0
2019,2202307,Canto do Buriti,Castanha de caju,375,75.0,200.0,165.0
2019,2202406,Capitão de Campos,Castanha de caju,321,132.0,411.0,264.0
2019,2202505,Caracol,Castanha de caju,24,5.0,208.0,10.0
2019,2202539,Caraúbas do Piauí,Castanha de caju,43,11.0,256.0,28.0
2019,2202604,Castelo do Piauí,Castanha de caju,122,27.0,221.0,68.0
2019,2202653,Caxingó,Castanha de caju,8,2.0,250.0,4.0
2019,2202703,Cocal,Castanha de caju,4422,960.0,217.0,2208.0
2019,2202711,Cocal de Telha,Castanha de caju,119,27.0,227.0,68.0
2019,2202729,Cocal dos Alves,Castanha de caju,3441,1032.0,300.0,2580.0
2019,2202737,Coivaras,Castanha de caju,835,175.0,210.0,490.0
2019,2202752,Colônia do Gurguéia,Castanha de caju,40,8.0,200.0,16.0
2019,2202778,Colônia do Piauí,Castanha de caju,50,15.0,300.0,30.0
2019,2202851,Coronel José Dias,Castanha de caju,10,2.0,200.0,4.0
2019,2203107,Cristino Castro,Castanha de caju,15,2.0,133.0,4.0
2019,2203230,Currais,Castanha de caju,10,3.0,300.0,6.0
2019,2203255,Curralinhos,Castanha de caju,105,42.0,400.0,137.0
2019,2203305,Demerval Lobão,Castanha de caju,25,7.0,280.0,16.0
2019,2203404,Dom Expedito Lopes,Castanha de caju,700,210.0,300.0,628.0
2019,2203420,Domingos Mourão,Castanha de caju,112,46.0,411.0,92.0
2019,2203503,Elesbão Veloso,Castanha de caju,22,8.0,364.0,20.0
2019,2203602,Eliseu Martins,Castanha de caju,15,2.0,133.0,4.0
2019,2203701,Esperantina,Castanha de caju,377,106.0,281.0,222.0
2019,2203800,Flores do Piauí,Castanha de caju,45,9.0,200.0,18.0
2019,2203909,Floriano,Castanha de caju,966,220.0,228.0,440.0
2019,2204006,Francinópolis,Castanha de caju,40,16.0,400.0,32.0
2019,2204105,Francisco Ayres,Castanha de caju,25,8.0,320.0,16.0
2019,2204204,Francisco Santos,Castanha de caju,1800,450.0,250.0,1125.0
2019,2204352,Geminiano,Castanha de caju,850,297.0,349.0,686.0
2019,2204402,Gilbués,Castanha de caju,20,6.0,300.0,12.0
2019,2204501,Guadalupe,Castanha de caju,5,2.0,400.0,4.0
2019,2204550,Guaribas,Castanha de caju,15,2.0,133.0,4.0
2019,2204600,Hugo Napoleão,Castanha de caju,97,17.0,175.0,34.0
2019,2204659,Ilha Grande,Castanha de caju,10,2.0,200.0,5.0
2019,2204709,Inhuma,Castanha de caju,1500,900.0,600.0,2250.0
2019,2204808,Ipiranga do Piauí,Castanha de caju,500,220.0,440.0,550.0
2019,2204907,Isaías Coelho,Castanha de caju,23,7.0,304.0,14.0
2019,2205003,Itainópolis,Castanha de caju,63,19.0,302.0,44.0
2019,2205102,Itaueira,Castanha de caju,135,54.0,400.0,135.0
2019,2205201,Jaicós,Castanha de caju,1360,652.0,479.0,1630.0
2019,2205250,Jardim do Mulato,Castanha de caju,200,60.0,300.0,132.0
2019,2205276,Jatobá do Piauí,Castanha de caju,500,105.0,210.0,210.0
2019,2205409,Joaquim Pires,Castanha de caju,150,36.0,240.0,72.0
2019,2205458,Joca Marques,Castanha de caju,35,10.0,286.0,20.0
2019,2205508,José de Freitas,Castanha de caju,170,41.0,241.0,82.0
2019,2205516,Juazeiro do Piauí,Castanha de caju,38,9.0,237.0,23.0
2019,2205557,Lagoa Alegre,Castanha de caju,35,14.0,400.0,35.0
2019,2205573,Lagoa de São Francisco,Castanha de caju,90,43.0,478.0,129.0
2019,2205581,Lagoa do Piauí,Castanha de caju,68,24.0,353.0,60.0
2019,2205599,Lagoa do Sítio,Castanha de caju,590,236.0,400.0,543.0
2019,2205540,Lagoinha do Piauí,Castanha de caju,30,8.0,267.0,18.0
2019,2205607,Landri Sales,Castanha de caju,112,28.0,250.0,62.0
2019,2205805,Luzilândia,Castanha de caju,65,26.0,400.0,52.0
2019,2205706,Luís Correia,Castanha de caju,1759,274.0,156.0,685.0
2019,2205854,Madeiro,Castanha de caju,30,6.0,200.0,13.0
2019,2205904,Manoel Emídio,Castanha de caju,280,49.0,175.0,110.0
2019,2205953,Marcolândia,Castanha de caju,5,2.0,400.0,5.0
2019,2206001,Marcos Parente,Castanha de caju,20,5.0,250.0,10.0
2019,2206050,Massapê do Piauí,Castanha de caju,197,59.0,299.0,148.0
2019,2206100,Matias Olímpio,Castanha de caju,25,10.0,400.0,22.0
2019,2206209,Miguel Alves,Castanha de caju,75,15.0,200.0,32.0
2019,2206357,Milton Brandão,Castanha de caju,525,158.0,301.0,348.0
2019,2206407,Monsenhor Gil,Castanha de caju,31,9.0,290.0,23.0
2019,2206506,Monsenhor Hipólito,Castanha de caju,2080,625.0,300.0,1719.0
2019,2206670,Morro do Chapéu do Piauí,Castanha de caju,54,16.0,296.0,32.0
2019,2206696,Murici dos Portelas,Castanha de caju,297,72.0,242.0,180.0
2019,2206720,Nazária,Castanha de caju,95,29.0,305.0,73.0
2019,2206753,Nossa Senhora de Nazaré,Castanha de caju,84,12.0,143.0,34.0
2019,2206803,Nossa Senhora dos Remédios,Castanha de caju,12,4.0,333.0,8.0
2019,2206902,Novo Oriente do Piauí,Castanha de caju,225,56.0,249.0,140.0
2019,2206951,Novo Santo Antônio,Castanha de caju,3,1.0,333.0,3.0
2019,2207009,Oeiras,Castanha de caju,171,68.0,398.0,136.0
2019,2207108,Olho D'Água do Piauí,Castanha de caju,50,9.0,180.0,23.0
2019,2207207,Padre Marcos,Castanha de caju,20,4.0,200.0,10.0
2019,2207355,Pajeú do Piauí,Castanha de caju,10,4.0,400.0,8.0
2019,2207405,Palmeira do Piauí,Castanha de caju,87,35.0,402.0,74.0
2019,2207504,Palmeirais,Castanha de caju,535,160.0,299.0,328.0
2019,2207553,Paquetá,Castanha de caju,1400,420.0,300.0,848.0
2019,2207702,Parnaíba,Castanha de caju,122,30.0,246.0,78.0
2019,2207751,Passagem Franca do Piauí,Castanha de caju,100,35.0,350.0,91.0
2019,2207777,Patos do Piauí,Castanha de caju,30,9.0,300.0,26.0
2019,2207793,Pau D'Arco do Piauí,Castanha de caju,123,37.0,301.0,78.0
2019,2207850,Pavussu,Castanha de caju,25,10.0,400.0,26.0
2019,2207900,Pedro II,Castanha de caju,181,36.0,199.0,85.0
2019,2207934,Pedro Laurentino,Castanha de caju,9,3.0,333.0,6.0
2019,2208007,Picos,Castanha de caju,471,76.0,161.0,160.0
2019,2208106,Pimenteiras,Castanha de caju,300,120.0,400.0,282.0
2019,2208205,Pio IX,Castanha de caju,23086,8080.0,350.0,20442.0
2019,2208304,Piracuruca,Castanha de caju,1745,429.0,246.0,944.0
2019,2208403,Piripiri,Castanha de caju,444,99.0,223.0,208.0
2019,2208502,Porto,Castanha de caju,6,2.0,333.0,6.0
2019,2208601,Prata do Piauí,Castanha de caju,8,3.0,375.0,6.0
2019,2208700,Redenção do Gurguéia,Castanha de caju,30,12.0,400.0,31.0
2019,2208809,Regeneração,Castanha de caju,120,31.0,258.0,62.0
2019,2208908,Ribeiro Gonçalves,Castanha de caju,98,31.0,316.0,65.0
2019,2209005,Rio Grande do Piauí,Castanha de caju,110,26.0,236.0,55.0
2019,2209104,Santa Cruz do Piauí,Castanha de caju,65,16.0,246.0,32.0
2019,2209153,Santa Cruz dos Milagres,Castanha de caju,8,2.0,250.0,5.0
2019,2209377,Santa Rosa do Piauí,Castanha de caju,8,1.0,125.0,2.0
2019,2209351,Santana do Piauí,Castanha de caju,59,6.0,102.0,14.0
2019,2209401,Santo Antônio de Lisboa,Castanha de caju,1600,400.0,250.0,968.0
2019,2209450,Santo Antônio dos Milagres,Castanha de caju,5,1.0,200.0,2.0
2019,2210656,Sigefredo Pacheco,Castanha de caju,165,15.0,91.0,32.0
2019,2210706,Simões,Castanha de caju,5,2.0,400.0,4.0
2019,2210904,Socorro do Piauí,Castanha de caju,22,3.0,136.0,7.0
2019,2210938,Sussuapara,Castanha de caju,15,3.0,200.0,7.0
2019,2209559,São Braz do Piauí,Castanha de caju,70,3.0,43.0,6.0
2019,2209658,São Francisco de Assis do Piauí,Castanha de caju,10,2.0,200.0,4.0
2019,2209609,São Félix do Piauí,Castanha de caju,20,6.0,300.0,13.0
2019,2209807,São Gonçalo do Piauí,Castanha de caju,315,63.0,200.0,132.0
2019,2210052,São José do Divino,Castanha de caju,30,9.0,300.0,19.0
2019,2210102,São José do Peixe,Castanha de caju,43,9.0,209.0,18.0
2019,2210201,São José do Piauí,Castanha de caju,540,189.0,350.0,473.0
2019,2209856,São João da Canabrava,Castanha de caju,200,69.0,345.0,173.0
2019,2209872,São João da Fronteira,Castanha de caju,140,42.0,300.0,88.0
2019,2209955,São João da Varjota,Castanha de caju,121,31.0,256.0,65.0
2019,2209971,São João do Arraial,Castanha de caju,17,5.0,294.0,11.0
2019,2210300,São Julião,Castanha de caju,63,16.0,254.0,40.0
2019,2210375,São Luis do Piauí,Castanha de caju,17,5.0,294.0,13.0
2019,2210383,São Miguel da Baixa Grande,Castanha de caju,15,6.0,400.0,13.0
2019,2210391,São Miguel do Fidalgo,Castanha de caju,25,6.0,240.0,14.0
2019,2210409,São Miguel do Tapuio,Castanha de caju,227,34.0,150.0,85.0
2019,2210508,São Pedro do Piauí,Castanha de caju,130,23.0,177.0,48.0
2019,2210607,São Raimundo Nonato,Castanha de caju,180,2.0,11.0,4.0
2019,2210953,Tamboril do Piauí,Castanha de caju,2,1.0,500.0,3.0
2019,2210979,Tanque do Piauí,Castanha de caju,43,10.0,233.0,20.0
2019,2211001,Teresina,Castanha de caju,328,55.0,168.0,121.0
2019,2211100,União,Castanha de caju,86,34.0,395.0,85.0
2019,2211209,Uruçuí,Castanha de caju,250,80.0,320.0,168.0
2019,2211308,Valença do Piauí,Castanha de caju,845,558.0,660.0,1395.0
2019,2211506,Vera Mendes,Castanha de caju,24,7.0,292.0,14.0
2019,2211605,Vila Nova do Piauí,Castanha de caju,80,24.0,300.0,58.0
2019,2211407,Várzea Grande,Castanha de caju,70,22.0,314.0,44.0
2019,2211704,Wall Ferraz,Castanha de caju,41,12.0,293.0,25.0
2019,2200202,Água Branca,Castanha de caju,20,8.0,400.0,18.0
2020,2200103,Agricolândia,Castanha de caju,120,35.0,292.0,84.0
2020,2200251,Alagoinha do Piauí,Castanha de caju,825,248.0,301.0,781.0
2020,2200277,Alegrete do Piauí,Castanha de caju,10,3.0,300.0,8.0
2020,2200301,Alto Longá,Castanha de caju,344,155.0,451.0,434.0
2020,2200400,Altos,Castanha de caju,43,12.0,279.0,31.0
2020,2200459,Alvorada do Gurguéia,Castanha de caju,10,4.0,400.0,10.0
2020,2200509,Amarante,Castanha de caju,470,117.0,249.0,257.0
2020,2200608,Angical do Piauí,Castanha de caju,58,7.0,121.0,18.0
2020,2200806,Antônio Almeida,Castanha de caju,62,19.0,306.0,44.0
2020,2200707,Anísio de Abreu,Castanha de caju,15,4.0,267.0,8.0
2020,2200905,Aroazes,Castanha de caju,40,8.0,200.0,20.0
2020,2200954,Aroeiras do Itaim,Castanha de caju,15,5.0,333.0,14.0
2020,2201002,Arraial,Castanha de caju,60,20.0,333.0,58.0
2020,2201051,Assunção do Piauí,Castanha de caju,28,8.0,286.0,20.0
2020,2201150,Baixa Grande do Ribeiro,Castanha de caju,17,5.0,294.0,13.0
2020,2201176,Barra D'Alcântara,Castanha de caju,17,2.0,118.0,5.0
2020,2201200,Barras,Castanha de caju,450,180.0,400.0,385.0
2020,2201309,Barreiras do Piauí,Castanha de caju,10,2.0,200.0,5.0
2020,2201408,Barro Duro,Castanha de caju,250,106.0,424.0,323.0
2020,2201507,Batalha,Castanha de caju,741,296.0,399.0,764.0
2020,2201572,Belém do Piauí,Castanha de caju,120,36.0,300.0,90.0
2020,2201606,Beneditinos,Castanha de caju,150,52.0,347.0,130.0
2020,2201770,Boa Hora,Castanha de caju,85,34.0,400.0,90.0
2020,2201804,Bocaina,Castanha de caju,72,22.0,306.0,66.0
2020,2201903,Bom Jesus,Castanha de caju,20,8.0,400.0,18.0
2020,2201919,Bom Princípio do Piauí,Castanha de caju,1479,592.0,400.0,1243.0
2020,2201945,Boqueirão do Piauí,Castanha de caju,163,46.0,282.0,110.0
2020,2201960,Brasileira,Castanha de caju,100,31.0,310.0,84.0
2020,2201988,Brejo do Piauí,Castanha de caju,4,1.0,250.0,3.0
2020,2202000,Buriti dos Lopes,Castanha de caju,86,43.0,500.0,109.0
2020,2202026,Buriti dos Montes,Castanha de caju,9,2.0,222.0,5.0
2020,2202059,Cabeceiras do Piauí,Castanha de caju,176,70.0,398.0,140.0
2020,2202083,Cajueiro da Praia,Castanha de caju,171,46.0,269.0,106.0
2020,2202133,Campo Grande do Piauí,Castanha de caju,1400,378.0,270.0,869.0
2020,2202174,Campo Largo do Piauí,Castanha de caju,11,4.0,364.0,10.0
2020,2202208,Campo Maior,Castanha de caju,201,47.0,234.0,136.0
2020,2202251,Canavieira,Castanha de caju,134,36.0,269.0,72.0
2020,2202307,Canto do Buriti,Castanha de caju,375,75.0,200.0,203.0
2020,2202406,Capitão de Campos,Castanha de caju,347,90.0,259.0,203.0
2020,2202505,Caracol,Castanha de caju,19,5.0,263.0,11.0
2020,2202539,Caraúbas do Piauí,Castanha de caju,43,11.0,256.0,29.0
2020,2202604,Castelo do Piauí,Castanha de caju,122,38.0,311.0,97.0
2020,2202653,Caxingó,Castanha de caju,8,2.0,250.0,5.0
2020,2202703,Cocal,Castanha de caju,4422,960.0,217.0,2472.0
2020,2202711,Cocal de Telha,Castanha de caju,119,27.0,227.0,69.0
2020,2202729,Cocal dos Alves,Castanha de caju,3441,1032.0,300.0,2786.0
2020,2202737,Coivaras,Castanha de caju,835,175.0,210.0,477.0
2020,2202752,Colônia do Gurguéia,Castanha de caju,40,11.0,275.0,28.0
2020,2202778,Colônia do Piauí,Castanha de caju,50,8.0,160.0,24.0
2020,2202851,Coronel José Dias,Castanha de caju,10,3.0,300.0,6.0
2020,2203107,Cristino Castro,Castanha de caju,18,7.0,389.0,18.0
2020,2203230,Currais,Castanha de caju,10,3.0,300.0,8.0
2020,2203255,Curralinhos,Castanha de caju,105,29.0,276.0,73.0
2020,2203305,Demerval Lobão,Castanha de caju,35,12.0,343.0,30.0
2020,2203404,Dom Expedito Lopes,Castanha de caju,740,222.0,300.0,733.0
2020,2203420,Domingos Mourão,Castanha de caju,112,46.0,411.0,115.0
2020,2203503,Elesbão Veloso,Castanha de caju,35,12.0,343.0,31.0
2020,2203602,Eliseu Martins,Castanha de caju,15,4.0,267.0,10.0
2020,2203701,Esperantina,Castanha de caju,377,132.0,350.0,314.0
2020,2203750,Fartura do Piauí,Castanha de caju,5,1.0,200.0,2.0
2020,2203800,Flores do Piauí,Castanha de caju,55,22.0,400.0,44.0
2020,2203909,Floriano,Castanha de caju,966,220.0,228.0,462.0
2020,2204006,Francinópolis,Castanha de caju,40,16.0,400.0,33.0
2020,2204105,Francisco Ayres,Castanha de caju,25,8.0,320.0,24.0
2020,2204204,Francisco Santos,Castanha de caju,1800,540.0,300.0,1512.0
2020,2204352,Geminiano,Castanha de caju,860,301.0,350.0,861.0
2020,2204402,Gilbués,Castanha de caju,20,6.0,300.0,12.0
2020,2204501,Guadalupe,Castanha de caju,5,2.0,400.0,5.0
2020,2204550,Guaribas,Castanha de caju,10,2.0,200.0,4.0
2020,2204600,Hugo Napoleão,Castanha de caju,100,15.0,150.0,32.0
2020,2204659,Ilha Grande,Castanha de caju,10,2.0,200.0,5.0
2020,2204709,Inhuma,Castanha de caju,1530,918.0,600.0,1983.0
2020,2204808,Ipiranga do Piauí,Castanha de caju,505,222.0,440.0,510.0
2020,2204907,Isaías Coelho,Castanha de caju,23,6.0,261.0,18.0
2020,2205003,Itainópolis,Castanha de caju,63,22.0,349.0,48.0
2020,2205102,Itaueira,Castanha de caju,142,57.0,401.0,148.0
2020,2205201,Jaicós,Castanha de caju,1385,485.0,350.0,1261.0
2020,2205250,Jardim do Mulato,Castanha de caju,200,29.0,145.0,84.0
2020,2205276,Jatobá do Piauí,Castanha de caju,480,150.0,313.0,315.0
2020,2205409,Joaquim Pires,Castanha de caju,150,60.0,400.0,144.0
2020,2205458,Joca Marques,Castanha de caju,35,14.0,400.0,29.0
2020,2205508,José de Freitas,Castanha de caju,170,60.0,353.0,132.0
2020,2205516,Juazeiro do Piauí,Castanha de caju,38,13.0,342.0,33.0
2020,2205557,Lagoa Alegre,Castanha de caju,35,14.0,400.0,36.0
2020,2205573,Lagoa de São Francisco,Castanha de caju,90,37.0,411.0,102.0
2020,2205581,Lagoa do Piauí,Castanha de caju,68,25.0,368.0,64.0
2020,2205599,Lagoa do Sítio,Castanha de caju,590,266.0,451.0,628.0
2020,2205540,Lagoinha do Piauí,Castanha de caju,30,6.0,200.0,14.0
2020,2205607,Landri Sales,Castanha de caju,112,28.0,250.0,59.0
2020,2205805,Luzilândia,Castanha de caju,65,23.0,354.0,48.0
2020,2205706,Luís Correia,Castanha de caju,1759,528.0,300.0,1426.0
2020,2205854,Madeiro,Castanha de caju,30,10.0,333.0,22.0
2020,2205904,Manoel Emídio,Castanha de caju,280,70.0,250.0,175.0
2020,2205953,Marcolândia,Castanha de caju,5,1.0,200.0,3.0
2020,2206001,Marcos Parente,Castanha de caju,20,5.0,250.0,10.0
2020,2206050,Massapê do Piauí,Castanha de caju,198,59.0,298.0,176.0
2020,2206100,Matias Olímpio,Castanha de caju,25,10.0,400.0,20.0
2020,2206209,Miguel Alves,Castanha de caju,75,30.0,400.0,65.0
2020,2206357,Milton Brandão,Castanha de caju,530,127.0,240.0,356.0
2020,2206407,Monsenhor Gil,Castanha de caju,31,9.0,290.0,23.0
2020,2206506,Monsenhor Hipólito,Castanha de caju,2100,840.0,400.0,2772.0
2020,2206670,Morro do Chapéu do Piauí,Castanha de caju,54,22.0,407.0,47.0
2020,2206696,Murici dos Portelas,Castanha de caju,297,89.0,300.0,230.0
2020,2206720,Nazária,Castanha de caju,95,19.0,200.0,48.0
2020,2206753,Nossa Senhora de Nazaré,Castanha de caju,84,26.0,310.0,65.0
2020,2206803,Nossa Senhora dos Remédios,Castanha de caju,12,4.0,333.0,8.0
2020,2206902,Novo Oriente do Piauí,Castanha de caju,225,71.0,316.0,142.0
2020,2206951,Novo Santo Antônio,Castanha de caju,3,1.0,333.0,3.0
2020,2207009,Oeiras,Castanha de caju,171,34.0,199.0,90.0
2020,2207108,Olho D'Água do Piauí,Castanha de caju,50,7.0,140.0,18.0
2020,2207207,Padre Marcos,Castanha de caju,20,5.0,250.0,13.0
2020,2207355,Pajeú do Piauí,Castanha de caju,10,2.0,200.0,4.0
2020,2207405,Palmeira do Piauí,Castanha de caju,87,35.0,402.0,88.0
2020,2207504,Palmeirais,Castanha de caju,535,160.0,299.0,336.0
2020,2207553,Paquetá,Castanha de caju,1425,499.0,350.0,1297.0
2020,2207702,Parnaíba,Castanha de caju,122,30.0,246.0,81.0
2020,2207751,Passagem Franca do Piauí,Castanha de caju,100,18.0,180.0,38.0
2020,2207777,Patos do Piauí,Castanha de caju,30,9.0,300.0,27.0
2020,2207793,Pau D'Arco do Piauí,Castanha de caju,123,37.0,301.0,85.0
2020,2207850,Pavussu,Castanha de caju,30,12.0,400.0,25.0
2020,2207900,Pedro II,Castanha de caju,181,36.0,199.0,103.0
2020,2207934,Pedro Laurentino,Castanha de caju,4,1.0,250.0,2.0
2020,2208007,Picos,Castanha de caju,496,198.0,399.0,465.0
2020,2208106,Pimenteiras,Castanha de caju,280,112.0,400.0,323.0
2020,2208205,Pio IX,Castanha de caju,24000,8400.0,350.0,26712.0
2020,2208304,Piracuruca,Castanha de caju,1765,388.0,220.0,873.0
2020,2208403,Piripiri,Castanha de caju,450,128.0,284.0,336.0
2020,2208502,Porto,Castanha de caju,6,2.0,333.0,5.0
2020,2208601,Prata do Piauí,Castanha de caju,8,4.0,500.0,9.0
2020,2208700,Redenção do Gurguéia,Castanha de caju,30,12.0,400.0,30.0
2020,2208809,Regeneração,Castanha de caju,120,20.0,167.0,48.0
2020,2208908,Ribeiro Gonçalves,Castanha de caju,98,33.0,337.0,83.0
2020,2209005,Rio Grande do Piauí,Castanha de caju,110,44.0,400.0,97.0
2020,2209104,Santa Cruz do Piauí,Castanha de caju,65,16.0,246.0,40.0
2020,2209153,Santa Cruz dos Milagres,Castanha de caju,8,2.0,250.0,5.0
2020,2209377,Santa Rosa do Piauí,Castanha de caju,8,2.0,250.0,6.0
2020,2209351,Santana do Piauí,Castanha de caju,59,15.0,254.0,41.0
2020,2209401,Santo Antônio de Lisboa,Castanha de caju,1800,630.0,350.0,1890.0
2020,2209450,Santo Antônio dos Milagres,Castanha de caju,5,1.0,200.0,3.0
2020,2210656,Sigefredo Pacheco,Castanha de caju,119,37.0,311.0,78.0
2020,2210706,Simões,Castanha de caju,5,2.0,400.0,5.0
2020,2210904,Socorro do Piauí,Castanha de caju,22,7.0,318.0,14.0
2020,2210938,Sussuapara,Castanha de caju,15,3.0,200.0,9.0
2020,2209559,São Braz do Piauí,Castanha de caju,70,17.0,243.0,36.0
2020,2209658,São Francisco de Assis do Piauí,Castanha de caju,10,1.0,100.0,2.0
2020,2209609,São Félix do Piauí,Castanha de caju,30,12.0,400.0,26.0
2020,2209807,São Gonçalo do Piauí,Castanha de caju,315,44.0,140.0,110.0
2020,2210052,São José do Divino,Castanha de caju,40,12.0,300.0,32.0
2020,2210102,São José do Peixe,Castanha de caju,43,9.0,209.0,19.0
2020,2210201,São José do Piauí,Castanha de caju,555,194.0,350.0,582.0
2020,2209856,São João da Canabrava,Castanha de caju,280,97.0,346.0,291.0
2020,2209872,São João da Fronteira,Castanha de caju,143,43.0,301.0,118.0
2020,2209906,São João da Serra,Castanha de caju,3,1.0,333.0,3.0
2020,2209955,São João da Varjota,Castanha de caju,121,38.0,314.0,85.0
2020,2209971,São João do Arraial,Castanha de caju,17,7.0,412.0,15.0
2020,2210300,São Julião,Castanha de caju,63,16.0,254.0,42.0
2020,2210375,São Luis do Piauí,Castanha de caju,15,5.0,333.0,15.0
2020,2210383,São Miguel da Baixa Grande,Castanha de caju,15,4.0,267.0,9.0
2020,2210409,São Miguel do Tapuio,Castanha de caju,227,34.0,150.0,87.0
2020,2210508,São Pedro do Piauí,Castanha de caju,130,23.0,177.0,58.0
2020,2210607,São Raimundo Nonato,Castanha de caju,180,43.0,239.0,90.0
2020,2210953,Tamboril do Piauí,Castanha de caju,2,1.0,500.0,3.0
2020,2210979,Tanque do Piauí,Castanha de caju,93,21.0,226.0,44.0
2020,2211001,Teresina,Castanha de caju,328,100.0,305.0,230.0
2020,2211100,União,Castanha de caju,86,34.0,395.0,88.0
2020,2211209,Uruçuí,Castanha de caju,250,78.0,312.0,172.0
2020,2211308,Valença do Piauí,Castanha de caju,845,254.0,301.0,683.0
2020,2211506,Vera Mendes,Castanha de caju,24,5.0,208.0,10.0
2020,2211605,Vila Nova do Piauí,Castanha de caju,80,12.0,150.0,28.0
2020,2211407,Várzea Grande,Castanha de caju,75,15.0,200.0,38.0
2020,2211704,Wall Ferraz,Castanha de caju,41,12.0,293.0,25.0
2020,2200202,Água Branca,Castanha de caju,20,3.0,150.0,7.0
2021,2200103,Agricolândia,Castanha de caju,120,50.0,417.0,125.0
2021,2200251,Alagoinha do Piauí,Castanha de caju,850,255.0,300.0,1020.0
2021,2200277,Alegrete do Piauí,Castanha de caju,10,2.0,200.0,7.0
2021,2200301,Alto Longá,Castanha de caju,345,62.0,180.0,217.0
2021,2200400,Altos,Castanha de caju,43,6.0,140.0,18.0
2021,2200459,Alvorada do Gurguéia,Castanha de caju,10,4.0,400.0,13.0
2021,2200509,Amarante,Castanha de caju,500,200.0,400.0,480.0
2021,2200608,Angical do Piauí,Castanha de caju,58,13.0,224.0,35.0
2021,2200806,Antônio Almeida,Castanha de caju,62,19.0,306.0,48.0
2021,2200707,Anísio de Abreu,Castanha de caju,15,2.0,133.0,4.0
2021,2200905,Aroazes,Castanha de caju,40,15.0,375.0,41.0
